Subject,Encoding,Group,Cue,Target,Direction,Study_Num,JOL,Question,Recall_Num,Response
27,READ,JOL C,Flower,Orchid,F,19,60,Flower - ?,19,orchid
27,READ,JOL C,Fish,Tuna,F,20,80,Fish - ?,20,harbor
27,READ,JOL C,Enough,Full,B,21,50,Enough - ?,21,full
27,READ,JOL C,Sip,Drink,B,22,70,Sip - ?,22,drink
27,READ,JOL C,Cave,Dark,B,23,90,Cave - ?,23,dark
27,READ,JOL C,Seize,Take,B,24,50,Seize - ?,24,take
27,READ,JOL C,Growth,Height,B,25,80,Growth - ?,25,height
27,READ,JOL C,Word,Sentence,B,26,80,Word - ?,26,search
27,READ,JOL C,Wasp,Bug,B,27,100,Wasp - ?,27,sting
27,READ,JOL C,Division,Math,B,28,80,Division - ?,28,math
27,READ,JOL C,Attorney,Law,B,29,90,Attorney - ?,29,law
27,READ,JOL C,Fantastic,Great,B,30,70,Fantastic - ?,30,great
27,READ,JOL C,Latch,Key,B,31,50,Latch - ?,31,key
27,READ,JOL C,Chili,Hot,B,32,80,Chili - ?,32,hot
27,READ,JOL C,Racket,Ball,B,33,80,Racket - ?,33,ball
27,READ,JOL C,Chore,Work,B,34,80,Chore - ?,34,work
27,READ,JOL C,Famine,Hunger,B,35,50,Famine - ?,35,hungry
27,READ,JOL C,Drowsy,Sleep,B,36,90,Drowsy - ?,36,sleep
27,READ,JOL C,Stench,Smell,B,37,80,Stench - ?,37,smell
27,READ,JOL C,Attire,Clothes,B,38,80,Attire - ?,38,clothes
27,READ,JOL C,Pilot,Plane,B,39,80,Pilot - ?,39,plane
27,READ,JOL C,Blaze,Fire,B,40,80,Blaze - ?,40,fire
27,READ,JOL C,Assignment,Due,S,41,90,Assignment - ?,41,due
27,READ,JOL C,Amount,Number,S,42,40,Amount - ?,42,cash
27,READ,JOL C,Site,Location,S,43,50,Site - ?,43,web
27,READ,JOL C,Waste,Dump,S,44,50,Waste - ?,44,dispose
27,READ,JOL C,Jury,Trial,S,45,70,Jury - ?,45,duty
27,READ,JOL C,Design,Architecture,S,46,90,Design - ?,46,architecture
27,READ,JOL C,Bar,Grill,S,47,60,Bar - ?,47,drink
27,READ,JOL C,Liver,Kidney,S,48,80,Liver - ?,48,organ
27,READ,JOL C,End,Begin,S,49,90,End - ?,49,begin
27,READ,JOL C,Wind,Blow,S,50,70,Wind - ?,50,blow
27,READ,JOL C,Soda,Pop,S,51,90,Soda - ?,51,pop
27,READ,JOL C,Cheese,Wine,S,52,80,Cheese - ?,52,dip
27,READ,JOL C,Toilet,Bathroom,S,53,100,Toilet - ?,53,clean
27,READ,JOL C,Salad,Lettuce,S,54,80,Salad - ?,54,healthy
27,READ,JOL C,Foot,Shoe,S,55,90,Foot - ?,55,shoe
27,READ,JOL C,Future,Past,S,56,70,Future - ?,56,past
27,READ,JOL C,Decision,Choice,S,57,80,Decision - ?,57,choice
27,READ,JOL C,Bee,Honey,S,58,100,Bee - ?,58,honey
27,READ,JOL C,Child,Baby,S,59,70,Child - ?,59,baby
27,READ,JOL C,Round,Circle,S,60,100,Round - ?,60,circle
27,READ,JOL C,Clutter,Pusher,U,61,30,Clutter - ?,61,dirty
27,READ,JOL C,Sacking,Dietary,U,62,20,Sacking - ?,62,duck
27,READ,JOL C,Hungry,Park,U,63,40,Hungry - ?,63,famine
27,READ,JOL C,Woman,Lift,U,64,40,Woman - ?,64,clean
27,READ,JOL C,Belt,Soon,U,65,20,Belt - ?,65,shoe
27,READ,JOL C,Floor,Discover,U,66,40,Floor - ?,66,clean
27,READ,JOL C,Business,Death,U,67,20,Business - ?,67,money
27,READ,JOL C,Sight,Debate,U,68,10,Sight - ?,68,vision
27,READ,JOL C,Bronze,Artery,U,69,20,Bronze - ?,69,gold
27,READ,JOL C,Hand,Fix,U,70,30,Hand - ?,70,fix
27,READ,JOL C,Position,Machine,U,71,40,Position - ?,71,height
27,READ,JOL C,Car,Happy,U,72,40,Car - ?,72,accident
27,READ,JOL C,Tuck,Allow,U,73,20,Tuck - ?,73,nip
27,READ,JOL C,Lion,Art,U,74,30,Lion - ?,74,heart
27,READ,JOL C,Accident,Strong,U,75,20,Accident - ?,75,car
27,READ,JOL C,Riddle,Sugar,U,76,50,Riddle - ?,76,solve
27,READ,JOL C,Add,Valley,U,77,40,Add - ?,77,subtract
27,READ,JOL C,Would,Cash,U,78,20,Would - ?,78,could
27,READ,JOL C,Sick,Hide,U,79,20,Sick - ?,79,health
27,READ,JOL C,Vase,King,U,80,30,Vase - ?,80,orchid
28,READ,JOL D,Long,Extension,B,1,34,Long - ?,1,extended
28,READ,JOL D,Game,Clue,B,2,10,Game - ?,2,tv
28,READ,JOL D,Plant,Cactus,B,3,44,Plant - ?,3,tree
28,READ,JOL D,Tie,Shoelace,B,4,22,Tie - ?,4,knot
28,READ,JOL D,Mystery,Detective,B,5,12,Mystery - ?,5,detective
28,READ,JOL D,End,Adjourn,B,6,56,End - ?,6,adjourn
28,READ,JOL D,Dog,Furry,B,7,32,Dog - ?,7,furry
28,READ,JOL D,Trash,Litter,B,8,98,Trash - ?,8,outside
28,READ,JOL D,Red,Cherry,B,9,99,Red - ?,9,color
28,READ,JOL D,Head,Scalp,B,10,34,Head - ?,10,brain
28,READ,JOL D,Car,Driver,B,11,99,Car - ?,11,driver
28,READ,JOL D,Cut,Chop,B,12,43,Cut - ?,12,tear
28,READ,JOL D,Donkey,Mule,B,13,56,Donkey - ?,13,mule
28,READ,JOL D,Paper,Document,B,14,12,Paper - ?,14,scissors
28,READ,JOL D,Smell,Incense,B,15,95,Smell - ?,15,strange
28,READ,JOL D,Eat,Dine,B,16,98,Eat - ?,16,fork
28,READ,JOL D,Scissors,Shears,B,17,90,Scissors - ?,17,shears
28,READ,JOL D,Fight,Feud,B,18,45,Fight - ?,18,brawl
28,READ,JOL D,Cold,Chill,B,19,89,Cold - ?,19,freezer
28,READ,JOL D,Love,Affection,B,20,92,Love - ?,20,HATE
28,READ,JOL D,Flip,Turn,F,21,10,Flip - ?,21,turn
28,READ,JOL D,Windshield,Car,F,22,93,Windshield - ?,22,mirror
28,READ,JOL D,Villain,Bad,F,23,96,Villain - ?,23,scary
28,READ,JOL D,Penguin,Bird,F,24,45,Penguin - ?,24,bird
28,READ,JOL D,Actress,Star,F,25,23,Actress - ?,25,tv
28,READ,JOL D,Thimble,Thread,F,26,2,Thimble - ?,26,thread
28,READ,JOL D,Revenge,Even,F,27,96,Revenge - ?,27,evi
28,READ,JOL D,Balloon,Pop,F,28,99,Balloon - ?,28,float
28,READ,JOL D,Strawberry,Fruit,F,29,99,Strawberry - ?,29,fruit
28,READ,JOL D,Favorite,Best,F,30,88,Favorite - ?,30,like
28,READ,JOL D,Panther,Cat,F,31,98,Panther - ?,31,cat
28,READ,JOL D,Breakable,Glass,F,32,56,Breakable - ?,32,bond
28,READ,JOL D,Coffin,Dead,F,33,98,Coffin - ?,33,dead
28,READ,JOL D,Aircraft,Plane,F,34,23,Aircraft - ?,34,plane
28,READ,JOL D,Sardine,Fish,F,35,98,Sardine - ?,35,fish
28,READ,JOL D,League,Baseball,F,36,96,League - ?,36,bseball
28,READ,JOL D,Banker,Money,F,37,75,Banker - ?,37,teller
28,READ,JOL D,Truthful,Honest,F,38,94,Truthful - ?,38,lie
28,READ,JOL D,Nap,Sleep,F,39,99,Nap - ?,39,sleep
28,READ,JOL D,Brawl,Fight,F,40,6,Brawl - ?,40,fight
28,READ,JOL D,Shave,Razor,S,41,98,Shave - ?,41,razor
28,READ,JOL D,Equal,Rights,S,42,99,Equal - ?,42,same
28,READ,JOL D,Jar,Mason,S,43,98,Jar - ?,43,mason
28,READ,JOL D,Wax,Candle,S,44,98,Wax - ?,44,clean
28,READ,JOL D,Bracelet,Wrist,S,45,99,Bracelet - ?,45,wrist
28,READ,JOL D,Carbon,Element,S,46,97,Carbon - ?,46,ELEMENT
28,READ,JOL D,Away,Gone,S,47,98,Away - ?,47,gone
28,READ,JOL D,Drink,Water,S,48,98,Drink - ?,48,water
28,READ,JOL D,Ground,Earth,S,49,98,Ground - ?,49,earth
28,READ,JOL D,Lonely,Alone,S,50,98,Lonely - ?,50,alone
28,READ,JOL D,Wet,Dry,S,51,98,Wet - ?,51,dry
28,READ,JOL D,Seatbelt,Safety,S,52,98,Seatbelt - ?,52,driver
28,READ,JOL D,Lie,Truth,S,53,99,Lie - ?,53,truth
28,READ,JOL D,Communication,Phone,S,54,98,Communication - ?,54,talk
28,READ,JOL D,Reel,Rod,S,55,88,Reel - ?,55,rod
28,READ,JOL D,Tick,Flea,S,56,97,Tick - ?,56,flea
28,READ,JOL D,Noise,Loud,S,57,97,Noise - ?,57,loud
28,READ,JOL D,Have,Own,S,58,80,Have - ?,58,take
28,READ,JOL D,Temper,Tantrum,S,59,98,Temper - ?,59,outside
28,READ,JOL D,Tan,Sun,S,60,98,Tan - ?,60,sun
28,READ,JOL D,Maroon,Justice,U,61,5,Maroon - ?,61,color
28,READ,JOL D,Cloth,Stretch,U,62,78,Cloth - ?,62,stretch
28,READ,JOL D,Steak,Give,U,63,1,Steak - ?,63,eat
28,READ,JOL D,Election,Maze,U,64,5,Election - ?,64,vote
28,READ,JOL D,Charm,Vehicle,U,65,4,Charm - ?,65,luck
28,READ,JOL D,Obtain,Meat,U,66,1,Obtain - ?,66,recieve
28,READ,JOL D,Able,Crackle,U,67,1,Able - ?,67,can
28,READ,JOL D,Shake,Shell,U,68,12,Shake - ?,68,stir
28,READ,JOL D,Fiction,Listen,U,69,1,Fiction - ?,69,truth
28,READ,JOL D,Joke,Keys,U,70,6,Joke - ?,70,laugh
28,READ,JOL D,Clothes,Cake,U,71,4,Clothes - ?,71,stretch
28,READ,JOL D,Hate,Name,U,72,1,Hate - ?,72,mad
28,READ,JOL D,Bang,Fuzzy,U,73,5,Bang - ?,73,boom
28,READ,JOL D,Clear,Moat,U,74,20,Clear - ?,74,white
28,READ,JOL D,Toil,Lease,U,75,5,Toil - ?,75,heavy
28,READ,JOL D,Sign,Loan,U,76,98,Sign - ?,76,road
28,READ,JOL D,Ounce,Both,U,77,10,Ounce - ?,77,pound
28,READ,JOL D,Morning,Temperature,U,78,50,Morning - ?,78,temperature
28,READ,JOL D,Children,Mirror,U,79,25,Children - ?,79,seatbelt
28,READ,JOL D,Scar,Main,U,80,25,Scar - ?,80,tissue
29,IS,JOL A,Delinquent,Bad,F,1,90,Delinquent - ?,1,bad
29,IS,JOL A,Digestion,Stomach,F,2,85,Digestion - ?,2,stomach
29,IS,JOL A,Wage,Money,F,3,85,Wage - ?,3,money
29,IS,JOL A,Chisel,Hammer,F,4,95,Chisel - ?,4,hammer
29,IS,JOL A,Editor,News,F,5,80,Editor - ?,5,news
29,IS,JOL A,Hornet,Sting,F,6,80,Hornet - ?,6,sting
29,IS,JOL A,Bitter,Cold,F,7,95,Bitter - ?,7,cold
29,IS,JOL A,Root,Plant,F,8,75,Root - ?,8,plant
29,IS,JOL A,Swan,Bird,F,9,85,Swan - ?,9,BIRD
29,IS,JOL A,Paw,Dog,F,10,85,Paw - ?,10,dog
29,IS,JOL A,Way,Out,F,11,80,Way - ?,11,out
29,IS,JOL A,Hygiene,Clean,F,12,85,Hygiene - ?,12,clean
29,IS,JOL A,Bridge,Water,F,13,95,Bridge - ?,13,water
29,IS,JOL A,Geology,Rock,F,14,95,Geology - ?,14,rock
29,IS,JOL A,Revolution,War,F,15,95,Revolution - ?,15,war
29,IS,JOL A,Discussion,Talk,F,16,100,Discussion - ?,16,taLK
29,IS,JOL A,Herd,Cow,F,17,85,Herd - ?,17,cow
29,IS,JOL A,Credit,Card,F,18,90,Credit - ?,18,card
29,IS,JOL A,Orchid,Flower,F,19,100,Orchid - ?,19,flower
29,IS,JOL A,Tuna,Fish,F,20,100,Tuna - ?,20,fish
29,IS,JOL A,Full,Enough,B,21,95,Full - ?,21,enough
29,IS,JOL A,Drink,Sip,B,22,85,Drink - ?,22,sip
29,IS,JOL A,Dark,Cave,B,23,75,Dark - ?,23,cave
29,IS,JOL A,Take,Seize,B,24,90,Take - ?,24,seize
29,IS,JOL A,Height,Growth,B,25,80,Height - ?,25,growth
29,IS,JOL A,Sentence,Word,B,26,95,Sentence - ?,26,word
29,IS,JOL A,Bug,Wasp,B,27,95,Bug - ?,27,wasp
29,IS,JOL A,Math,Division,B,28,95,Math - ?,28,division
29,IS,JOL A,Law,Attorney,B,29,85,Law - ?,29,attorney
29,IS,JOL A,Great,Fantastic,B,30,95,Great - ?,30,fantastic
29,IS,JOL A,Key,Latch,B,31,85,Key - ?,31,latch
29,IS,JOL A,Hot,Chili,B,32,75,Hot - ?,32,chili
29,IS,JOL A,Ball,Racket,B,33,65,Ball - ?,33,racket
29,IS,JOL A,Work,Chore,B,34,85,Work - ?,34,death
29,IS,JOL A,Hunger,Famine,B,35,95,Hunger - ?,35,park
29,IS,JOL A,Sleep,Drowsy,B,36,85,Sleep - ?,36,drowsy
29,IS,JOL A,Smell,Stench,B,37,85,Smell - ?,37,stench
29,IS,JOL A,Clothes,Attire,B,38,85,Clothes - ?,38,attire
29,IS,JOL A,Plane,Pilot,B,39,85,Plane - ?,39,pilot
29,IS,JOL A,Fire,Blaze,B,40,95,Fire - ?,40,burn
29,IS,JOL A,Due,Assignment,S,41,95,Due - ?,41,assignment
29,IS,JOL A,Number,Amount,S,42,100,Number - ?,42,amount
29,IS,JOL A,Location,Site,S,43,95,Location - ?,43,site
29,IS,JOL A,Dump,Waste,S,44,90,Dump - ?,44,waste
29,IS,JOL A,Trial,Jury,S,45,80,Trial - ?,45,jury
29,IS,JOL A,Architecture,Design,S,46,90,Architecture - ?,46,design
29,IS,JOL A,Grill,Bar,S,47,95,Grill - ?,47,bar
29,IS,JOL A,Kidney,Liver,S,48,85,Kidney - ?,48,liver
29,IS,JOL A,Begin,End,S,49,95,Begin - ?,49,end
29,IS,JOL A,Blow,Wind,S,50,95,Blow - ?,50,wind
29,IS,JOL A,Pop,Soda,S,51,100,Pop - ?,51,soda
29,IS,JOL A,Wine,Cheese,S,52,85,Wine - ?,52,cheese
29,IS,JOL A,Bathroom,Toilet,S,53,85,Bathroom - ?,53,toilet
29,IS,JOL A,Lettuce,Salad,S,54,95,Lettuce - ?,54,salad
29,IS,JOL A,Shoe,Foot,S,55,85,Shoe - ?,55,feet
29,IS,JOL A,Past,Future,S,56,95,Past - ?,56,future
29,IS,JOL A,Choice,Decision,S,57,100,Choice - ?,57,decision
29,IS,JOL A,Honey,Bee,S,58,75,Honey - ?,58,bee
29,IS,JOL A,Baby,Child,S,59,90,Baby - ?,59,child
29,IS,JOL A,Circle,Round,S,60,100,Circle - ?,60,round
29,IS,JOL A,Pusher,Clutter,U,61,40,Pusher - ?,61,
29,IS,JOL A,Dietary,Sacking,U,62,30,Dietary - ?,62,sacking
29,IS,JOL A,Park,Hungry,U,63,50,Park - ?,63,hungry
29,IS,JOL A,Lift,Woman,U,64,45,Lift - ?,64,woman
29,IS,JOL A,Soon,Belt,U,65,50,Soon - ?,65,
29,IS,JOL A,Discover,Floor,U,66,60,Discover - ?,66,floor
29,IS,JOL A,Death,Business,U,67,60,Death - ?,67,work
29,IS,JOL A,Debate,Sight,U,68,75,Debate - ?,68,
29,IS,JOL A,Artery,Bronze,U,69,60,Artery - ?,69,bronze
29,IS,JOL A,Fix,Hand,U,70,75,Fix - ?,70,hand
29,IS,JOL A,Machine,Position,U,71,65,Machine - ?,71,place
29,IS,JOL A,Happy,Car,U,72,75,Happy - ?,72,car
29,IS,JOL A,Allow,Tuck,U,73,45,Allow - ?,73,truck
29,IS,JOL A,Art,Lion,U,74,65,Art - ?,74,lion
29,IS,JOL A,Strong,Accident,U,75,65,Strong - ?,75,accident
29,IS,JOL A,Sugar,Riddle,U,76,45,Sugar - ?,76,riddle
29,IS,JOL A,Valley,Add,U,77,25,Valley - ?,77,add
29,IS,JOL A,Cash,Would,U,78,75,Cash - ?,78,money
29,IS,JOL A,Hide,Sick,U,79,90,Hide - ?,79,sick
29,IS,JOL A,King,Vase,U,80,45,King - ?,80,vase
30,IS,JOL B,Extension,Long,F,1,85,Extension - ?,1,long
30,IS,JOL B,Clue,Game,F,2,90,Clue - ?,2,game
30,IS,JOL B,Cactus,Plant,F,3,87,Cactus - ?,3,plant
30,IS,JOL B,Shoelace,Tie,F,4,93,Shoelace - ?,4,clothes
30,IS,JOL B,Detective,Mystery,F,5,90,Detective - ?,5,investigate
30,IS,JOL B,Adjourn,End,F,6,90,Adjourn - ?,6,end
30,IS,JOL B,Furry,Dog,F,7,85,Furry - ?,7,cat
30,IS,JOL B,Litter,Trash,F,8,90,Litter - ?,8,trash
30,IS,JOL B,Cherry,Red,F,9,84,Cherry - ?,9,red
30,IS,JOL B,Scalp,Head,F,10,62,Scalp - ?,10,head
30,IS,JOL B,Driver,Car,F,11,90,Driver - ?,11,car
30,IS,JOL B,Chop,Cut,F,12,84,Chop - ?,12,cut
30,IS,JOL B,Mule,Donkey,F,13,90,Mule - ?,13,donkey
30,IS,JOL B,Document,Paper,F,14,90,Document - ?,14,paper
30,IS,JOL B,Incense,Smell,F,15,87,Incense - ?,15,candle
30,IS,JOL B,Dine,Eat,F,16,85,Dine - ?,16,eat
30,IS,JOL B,Shears,Scissors,F,17,86,Shears - ?,17,scissors
30,IS,JOL B,Feud,Fight,F,18,84,Feud - ?,18,fight
30,IS,JOL B,Chill,Cold,F,19,90,Chill - ?,19,cold
30,IS,JOL B,Affection,Love,F,20,73,Affection - ?,20,love
30,IS,JOL B,Turn,Flip,B,21,85,Turn - ?,21,spin
30,IS,JOL B,Car,Windshield,B,22,91,Car - ?,22,drive
30,IS,JOL B,Bad,Villain,B,23,90,Bad - ?,23,villain
30,IS,JOL B,Bird,Penguin,B,24,90,Bird - ?,24,fly
30,IS,JOL B,Star,Actress,B,25,95,Star - ?,25,actress
30,IS,JOL B,Thread,Thimble,B,26,92,Thread - ?,26,thimble
30,IS,JOL B,Even,Revenge,B,27,85,Even - ?,27,odd
30,IS,JOL B,Pop,Balloon,B,28,85,Pop - ?,28,corn
30,IS,JOL B,Fruit,Strawberry,B,29,96,Fruit - ?,29,strawberry
30,IS,JOL B,Best,Favorite,B,30,81,Best - ?,30,favorite
30,IS,JOL B,Cat,Panther,B,31,90,Cat - ?,31,panther
30,IS,JOL B,Glass,Breakable,B,32,90,Glass - ?,32,breakable
30,IS,JOL B,Dead,Coffin,B,33,93,Dead - ?,33,coffin
30,IS,JOL B,Plane,Aircraft,B,34,83,Plane - ?,34,aircraft
30,IS,JOL B,Fish,Sardine,B,35,85,Fish - ?,35,sardines
30,IS,JOL B,Baseball,League,B,36,89,Baseball - ?,36,sport
30,IS,JOL B,Money,Banker,B,37,86,Money - ?,37,tree
30,IS,JOL B,Honest,Truthful,B,38,87,Honest - ?,38,truthful
30,IS,JOL B,Sleep,Nap,B,39,83,Sleep - ?,39,nap
30,IS,JOL B,Fight,Brawl,B,40,86,Fight - ?,40,brawl
30,IS,JOL B,Razor,Shave,S,41,92,Razor - ?,41,shave
30,IS,JOL B,Rights,Equal,S,42,85,Rights - ?,42,law
30,IS,JOL B,Mason,Jar,S,43,87,Mason - ?,43,jar
30,IS,JOL B,Candle,Wax,S,44,90,Candle - ?,44,wax
30,IS,JOL B,Wrist,Bracelet,S,45,85,Wrist - ?,45,bracelet
30,IS,JOL B,Element,Carbon,S,46,85,Element - ?,46,carbon
30,IS,JOL B,Gone,Away,S,47,90,Gone - ?,47,present
30,IS,JOL B,Water,Drink,S,48,95,Water - ?,48,wet
30,IS,JOL B,Earth,Ground,S,49,90,Earth - ?,49,ground
30,IS,JOL B,Alone,Lonely,S,50,78,Alone - ?,50,lonely
30,IS,JOL B,Dry,Wet,S,51,95,Dry - ?,51,wet
30,IS,JOL B,Safety,Seatbelt,S,52,93,Safety - ?,52,seatbelt
30,IS,JOL B,Truth,Lie,S,53,90,Truth - ?,53,liar
30,IS,JOL B,Phone,Communicatio,S,54,86,Phone - ?,54,call
30,IS,JOL B,Rod,Reel,S,55,94,Rod - ?,55,reel
30,IS,JOL B,Flea,Tick,S,56,95,Flea - ?,56,tick
30,IS,JOL B,Loud,Noise,S,57,84,Loud - ?,57,noise
30,IS,JOL B,Own,Have,S,58,90,Own - ?,58,give
30,IS,JOL B,Tantrum,Temper,S,59,83,Tantrum - ?,59,temper
30,IS,JOL B,Sun,Tan,S,60,96,Sun - ?,60,tan
30,IS,JOL B,Justice,Maroon,U,61,97,Justice - ?,61,maroon
30,IS,JOL B,Stretch,Cloth,U,62,90,Stretch - ?,62,long
30,IS,JOL B,Give,Steak,U,63,87,Give - ?,63,take
30,IS,JOL B,Maze,Election,U,64,94,Maze - ?,64,election
30,IS,JOL B,Vehicle,Charm,U,65,81,Vehicle - ?,65,drive
30,IS,JOL B,Meat,Obtain,U,66,93,Meat - ?,66,food
30,IS,JOL B,Crackle,Able,U,67,82,Crackle - ?,67,cake
30,IS,JOL B,Shell,Shake,U,68,97,Shell - ?,68,turtle
30,IS,JOL B,Listen,Fiction,U,69,93,Listen - ?,69,hear
30,IS,JOL B,Keys,Joke,U,70,96,Keys - ?,70,door
30,IS,JOL B,Cake,Clothes,U,71,98,Cake - ?,71,sweet
30,IS,JOL B,Name,Hate,U,72,95,Name - ?,72,children
30,IS,JOL B,Fuzzy,Bang,U,73,95,Fuzzy - ?,73,warm
30,IS,JOL B,Moat,Clear,U,74,90,Moat - ?,74,place
30,IS,JOL B,Lease,Toil,U,75,84,Lease - ?,75,take
30,IS,JOL B,Loan,Sign,U,76,96,Loan - ?,76,take
30,IS,JOL B,Both,Ounce,U,77,87,Both - ?,77,same
30,IS,JOL B,Temperature,Morning,U,78,92,Temperature - ?,78,hot
30,IS,JOL B,Mirror,Children,U,79,95,Mirror - ?,79,children
30,IS,JOL B,Main,Scar,U,80,90,Main - ?,80,argument
31,IS,JOL C,Bad,Delinquent,F,1,90,Bad - ?,1,delinquent
31,IS,JOL C,Stomach,Digestion,F,2,90,Stomach - ?,2,digestion
31,IS,JOL C,Money,Wage,F,3,80,Money - ?,3,wage
31,IS,JOL C,Hammer,Chisel,F,4,90,Hammer - ?,4,chisel
31,IS,JOL C,News,Editor,F,5,75,News - ?,5,editor
31,IS,JOL C,Sting,Hornet,F,6,80,Sting - ?,6,wasp
31,IS,JOL C,Cold,Bitter,F,7,40,Cold - ?,7,lettuce
31,IS,JOL C,Plant,Root,F,8,80,Plant - ?,8,root
31,IS,JOL C,Bird,Swan,F,9,80,Bird - ?,9,swan
31,IS,JOL C,Dog,Paw,F,10,80,Dog - ?,10,paw
31,IS,JOL C,Out,Way,F,11,60,Out - ?,11,way
31,IS,JOL C,Clean,Hygiene,F,12,80,Clean - ?,12,hygiene
31,IS,JOL C,Water,Bridge,F,13,80,Water - ?,13,bridge
31,IS,JOL C,Rock,Geology,F,14,90,Rock - ?,14,geology
31,IS,JOL C,War,Revolution,F,15,80,War - ?,15,revolution
31,IS,JOL C,Talk,Discussion,F,16,90,Talk - ?,16,discussion
31,IS,JOL C,Cow,Herd,F,17,80,Cow - ?,17,herd
31,IS,JOL C,Card,Credit,F,18,80,Card - ?,18,credit
31,IS,JOL C,Flower,Orchid,F,19,80,Flower - ?,19,orchid
31,IS,JOL C,Fish,Tuna,F,20,80,Fish - ?,20,shrimp
31,IS,JOL C,Enough,Full,B,21,90,Enough - ?,21,full
31,IS,JOL C,Sip,Drink,B,22,70,Sip - ?,22,drink
31,IS,JOL C,Cave,Dark,B,23,70,Cave - ?,23,dark
31,IS,JOL C,Seize,Take,B,24,80,Seize - ?,24,take
31,IS,JOL C,Growth,Height,B,25,70,Growth - ?,25,height
31,IS,JOL C,Word,Sentence,B,26,90,Word - ?,26,sentence
31,IS,JOL C,Wasp,Bug,B,27,80,Wasp - ?,27,bug
31,IS,JOL C,Division,Math,B,28,80,Division - ?,28,math
31,IS,JOL C,Attorney,Law,B,29,90,Attorney - ?,29,law
31,IS,JOL C,Fantastic,Great,B,30,90,Fantastic - ?,30,great
31,IS,JOL C,Latch,Key,B,31,60,Latch - ?,31,key
31,IS,JOL C,Chili,Hot,B,32,80,Chili - ?,32,hot
31,IS,JOL C,Racket,Ball,B,33,80,Racket - ?,33,ball
31,IS,JOL C,Chore,Work,B,34,80,Chore - ?,34,work
31,IS,JOL C,Famine,Hunger,B,35,100,Famine - ?,35,hunger
31,IS,JOL C,Drowsy,Sleep,B,36,90,Drowsy - ?,36,sleep
31,IS,JOL C,Stench,Smell,B,37,70,Stench - ?,37,smell
31,IS,JOL C,Attire,Clothes,B,38,70,Attire - ?,38,clothes
31,IS,JOL C,Pilot,Plane,B,39,80,Pilot - ?,39,plane
31,IS,JOL C,Blaze,Fire,B,40,90,Blaze - ?,40,fire
31,IS,JOL C,Assignment,Due,S,41,80,Assignment - ?,41,due
31,IS,JOL C,Amount,Number,S,42,80,Amount - ?,42,number
31,IS,JOL C,Site,Location,S,43,70,Site - ?,43,location
31,IS,JOL C,Waste,Dump,S,44,50,Waste - ?,44,dump
31,IS,JOL C,Jury,Trial,S,45,60,Jury - ?,45,trial
31,IS,JOL C,Design,Architecture,S,46,70,Design - ?,46,architecture
31,IS,JOL C,Bar,Grill,S,47,80,Bar - ?,47,grill
31,IS,JOL C,Liver,Kidney,S,48,50,Liver - ?,48,kidneys
31,IS,JOL C,End,Begin,S,49,70,End - ?,49,begin
31,IS,JOL C,Wind,Blow,S,50,70,Wind - ?,50,blow
31,IS,JOL C,Soda,Pop,S,51,70,Soda - ?,51,pop
31,IS,JOL C,Cheese,Wine,S,52,90,Cheese - ?,52,wine
31,IS,JOL C,Toilet,Bathroom,S,53,90,Toilet - ?,53,bathroom
31,IS,JOL C,Salad,Lettuce,S,54,70,Salad - ?,54,lettuce
31,IS,JOL C,Foot,Shoe,S,55,70,Foot - ?,55,shoe
31,IS,JOL C,Future,Past,S,56,90,Future - ?,56,past
31,IS,JOL C,Decision,Choise,S,57,50,Decision - ?,57,choice
31,IS,JOL C,Bee,Honey,S,58,90,Bee - ?,58,honey
31,IS,JOL C,Child,Baby,S,59,70,Child - ?,59,baby
31,IS,JOL C,Round,Circle,S,60,90,Round - ?,60,circle
31,IS,JOL C,Clutter,Pusher,U,61,40,Clutter - ?,61,mess
31,IS,JOL C,Sacking,Dietary,U,62,50,Sacking - ?,62,sight
31,IS,JOL C,Hungry,Park,U,63,30,Hungry - ?,63,food
31,IS,JOL C,Woman,Lift,U,64,60,Woman - ?,64,work
31,IS,JOL C,Belt,Soon,U,65,30,Belt - ?,65,sight
31,IS,JOL C,Floor,Discover,U,66,30,Floor - ?,66,discover
31,IS,JOL C,Business,Death,U,67,50,Business - ?,67,death
31,IS,JOL C,Sight,Debate,U,68,40,Sight - ?,68,date
31,IS,JOL C,Bronze,Artery,U,69,30,Bronze - ?,69,artery
31,IS,JOL C,Hand,Fix,U,70,30,Hand - ?,70,happy
31,IS,JOL C,Position,Machine,U,71,40,Position - ?,71,location
31,IS,JOL C,Car,Happy,U,72,30,Car - ?,72,happy
31,IS,JOL C,Tuck,Allow,U,73,30,Tuck - ?,73,roll
31,IS,JOL C,Lion,Art,U,74,40,Lion - ?,74,art
31,IS,JOL C,Accident,Strong,U,75,40,Accident - ?,75,strong
31,IS,JOL C,Riddle,Sugar,U,76,30,Riddle - ?,76,cash
31,IS,JOL C,Add,Valley,U,77,50,Add - ?,77,fire
31,IS,JOL C,Would,Cash,U,78,30,Would - ?,78,house
31,IS,JOL C,Sick,Hide,U,79,40,Sick - ?,79,work
31,IS,JOL C,Vase,King,U,80,60,Vase - ?,80,king
32,IS,JOL D,Long,Extension,B,1,60,Long - ?,1,
32,IS,JOL D,Game,Clue,B,2,0,Game - ?,2,fight
